icao24,callsign,origin,time_pos,last_con,long,lat,altitude,timestamp
7c6bc1,JST17   ,Australia,1772538920,1772538920,101.3396,4.2776,13098.78,2026-03-03 19:59:10
7503b2,AXM6322 ,Malaysia,1772539025,1772539032,100.7655,4.0586,9113.52,2026-03-03 19:59:10
7504f4,AXM896  ,Malaysia,1772539133,1772539133,101.3038,3.9454,7109.46,2026-03-03 19:59:10
76cd75,SIA424  ,Singapore,1772539247,1772539249,100.7411,3.6631,12192.0,2026-03-03 20:01:11
7503b2,AXM6322 ,Malaysia,1772539025,1772539032,100.7655,4.0586,9113.52,2026-03-03 20:01:11
7504f4,AXM896  ,Malaysia,1772539169,1772539188,101.2818,4.0111,7467.6,2026-03-03 20:01:11
76b446,SIA142  ,Singapore,1772539259,1772539259,101.535,3.6716,9723.12,2026-03-03 20:01:11
76cd75,SIA424  ,Singapore,1772539372,1772539373,100.4935,3.8344,12192.0,2026-03-03 20:03:12
7504f4,AXM896  ,Malaysia,1772539169,1772539188,101.2818,4.0111,7467.6,2026-03-03 20:03:12
8a0a10,,Indonesia,1772539372,1772539372,100.4837,3.7852,10668.0,2026-03-03 20:03:12
76b446,SIA142  ,Singapore,1772539374,1772539374,101.3508,3.8441,9166.86,2026-03-03 20:03:12
76cd75,SIA424  ,Singapore,1772539400,1772539400,100.4382,3.8725,12199.62,2026-03-03 20:05:13
7502db,MXD2102 ,Malaysia,1772539455,1772539456,100.8617,3.6114,6705.6,2026-03-03 20:05:13
7504f4,AXM896  ,Malaysia,1772539169,1772539188,101.2818,4.0111,7467.6,2026-03-03 20:05:13
76b446,SIA142  ,Singapore,1772539379,1772539379,101.343,3.8525,9136.38,2026-03-03 20:05:13
76cd75,SIA424  ,Singapore,1772539400,1772539400,100.4382,3.8725,12199.62,2026-03-03 20:07:14
7502db,MXD2102 ,Malaysia,1772539455,1772539456,100.8617,3.6114,6705.6,2026-03-03 20:07:14
76b446,SIA142  ,Singapore,1772539379,1772539379,101.343,3.8525,9136.38,2026-03-03 20:07:14
7502db,MXD2102 ,Malaysia,1772539455,1772539456,100.8617,3.6114,6705.6,2026-03-03 20:09:15
76b454,SIA442  ,Singapore,1772539746,1772539746,101.4103,3.7337,10363.2,2026-03-03 20:09:15
80152e,IGO1003 ,India,1772539702,1772539733,100.2689,3.7751,11285.22,2026-03-03 20:09:15
76b454,SIA442  ,Singapore,1772539769,1772539769,101.3696,3.765,10363.2,2026-03-03 20:11:16
80152e,IGO1003 ,India,1772539810,1772539821,100.418,3.6288,11269.98,2026-03-03 20:11:16
750287,,Malaysia,1772539930,1772539930,100.5745,3.6167,7993.38,2026-03-03 20:13:17
76b454,SIA442  ,Singapore,1772539769,1772539769,101.3696,3.765,10363.2,2026-03-03 20:13:17
75025a,MAS194  ,Malaysia,1772540579,1772540580,100.5917,3.7287,8069.58,2026-03-03 20:23:22
75025a,MAS194  ,Malaysia,1772540579,1772540640,100.5917,3.7287,8069.58,2026-03-03 20:25:23
8013d6,AIC2108 ,India,1772540719,1772540719,101.1192,3.611,10363.2,2026-03-03 20:25:23
75025a,MAS194  ,Malaysia,1772540579,1772540640,100.5917,3.7287,8069.58,2026-03-03 20:27:24
8013d6,AIC2108 ,India,1772540840,1772540840,100.9573,3.8259,10355.58,2026-03-03 20:27:24
75025a,MAS194  ,Malaysia,1772540579,1772540640,100.5917,3.7287,8069.58,2026-03-03 20:29:25
750467,AXM6326 ,Malaysia,1772540954,1772540955,101.128,3.644,7086.6,2026-03-03 20:29:25
8013d6,AIC2108 ,India,1772540950,1772540950,100.81,4.0225,10363.2,2026-03-03 20:29:25
8013ed,AIC2382 ,India,1772540946,1772540954,101.2526,3.7239,10660.38,2026-03-03 20:29:25
75027d,AXM861  ,Malaysia,1772541071,1772541071,100.8002,4.0026,8801.1,2026-03-03 20:31:26
750467,AXM6326 ,Malaysia,1772541042,1772541042,101.0229,3.7943,7498.08,2026-03-03 20:31:26
8013d6,AIC2108 ,India,1772540950,1772540950,100.81,4.0225,10363.2,2026-03-03 20:31:26
801775,IGO1327 ,India,1772541192,1772541192,100.3609,3.6604,10965.18,2026-03-03 20:33:27
75027d,AXM861  ,Malaysia,1772541199,1772541199,100.9395,3.7988,8138.16,2026-03-03 20:33:27
750467,AXM6326 ,Malaysia,1772541042,1772541042,101.0229,3.7943,7498.08,2026-03-03 20:33:27
76b44f,,Singapore,1772541188,1772541193,101.2793,3.6739,10058.4,2026-03-03 20:33:27
8013d6,AIC2108 ,India,1772541196,1772541196,100.4383,4.4249,10363.2,2026-03-03 20:33:27
801775,IGO1327 ,India,1772541192,1772541317,100.3609,3.6604,10965.18,2026-03-03 20:35:28
75027d,AXM861  ,Malaysia,1772541313,1772541313,101.0258,3.6044,7277.1,2026-03-03 20:35:28
750467,AXM6326 ,Malaysia,1772541042,1772541042,101.0229,3.7943,7498.08,2026-03-03 20:35:28
7504ac,AXM5324 ,Malaysia,1772541319,1772541319,101.6341,3.9323,11277.6,2026-03-03 20:35:28
801527,IGO1241 ,India,1772541318,1772541318,100.5695,3.6361,11590.02,2026-03-03 20:35:28
8013d6,AIC2108 ,India,1772541318,1772541318,100.2089,4.579,10363.2,2026-03-03 20:35:28
801527,IGO1241 ,India,1772541444,1772541444,100.311,3.7547,11582.4,2026-03-03 20:37:29
8013d6,AIC2108 ,India,1772541324,1772541324,100.1973,4.586,10363.2,2026-03-03 20:37:29
801527,IGO1241 ,India,1772541557,1772541557,100.1007,3.8901,11582.4,2026-03-03 20:39:30
8013d6,AIC2108 ,India,1772541324,1772541324,100.1973,4.586,10363.2,2026-03-03 20:39:30
801527,IGO1241 ,India,1772541569,1772541569,100.0784,3.9055,11582.4,2026-03-03 20:41:31
801527,IGO1241 ,India,1772541569,1772541569,100.0784,3.9055,11582.4,2026-03-03 20:43:32
76b86a,TGW498  ,Singapore,1772542037,1772542045,101.0949,3.6036,10111.74,2026-03-03 20:47:34
76b86a,TGW498  ,Singapore,1772542136,1772542136,100.9066,3.7324,9151.62,2026-03-03 20:49:35
76cd07,SIA522  ,Singapore,1772542172,1772542172,100.5096,3.6544,12192.0,2026-03-03 20:49:35
76b86a,TGW498  ,Singapore,1772542212,1772542214,100.7832,3.8467,8122.92,2026-03-03 20:51:36
76cd07,SIA522  ,Singapore,1772542285,1772542285,100.3085,3.8279,12192.0,2026-03-03 20:51:36
76b86a,TGW498  ,Singapore,1772542212,1772542214,100.7832,3.8467,8122.92,2026-03-03 20:53:37
76cd07,SIA522  ,Singapore,1772542329,1772542329,100.2283,3.897,12192.0,2026-03-03 20:53:37
75052a,AXM6133 ,Malaysia,1772542402,1772542402,101.0561,3.6365,6286.5,2026-03-03 20:53:37
76b86a,TGW498  ,Singapore,1772542445,1772542445,100.525,4.2653,5013.96,2026-03-03 20:55:38
76cd07,SIA522  ,Singapore,1772542329,1772542329,100.2283,3.897,12192.0,2026-03-03 20:55:38
76cd15,SIA510  ,Singapore,1772542527,1772542527,100.657,3.7232,12199.62,2026-03-03 20:55:38
801745,IGO1014 ,India,1772542646,1772542646,101.2599,3.6772,10370.82,2026-03-03 20:57:39
76b86a,TGW498  ,Singapore,1772542445,1772542445,100.525,4.2653,5013.96,2026-03-03 20:57:39
76cd15,SIA510  ,Singapore,1772542648,1772542649,100.4184,3.8875,12192.0,2026-03-03 20:57:39
7502b3,AXM6129 ,Malaysia,1772542647,1772542647,100.9064,3.787,7551.42,2026-03-03 20:57:39
801745,IGO1014 ,India,1772542729,1772542755,101.1119,3.7933,10370.82,2026-03-03 20:59:40
76cd15,SIA510  ,Singapore,1772542653,1772542688,100.4073,3.8952,12192.0,2026-03-03 20:59:40
801745,IGO1014 ,India,1772542781,1772542781,101.017,3.8673,10378.44,2026-03-03 21:01:41
76cd15,SIA510  ,Singapore,1772542653,1772542688,100.4073,3.8952,12192.0,2026-03-03 21:01:41
801745,IGO1014 ,India,1772542993,1772542994,100.6596,4.1922,10370.82,2026-03-03 21:03:42
801745,IGO1014 ,India,1772543091,1772543091,100.4975,4.3434,10363.2,2026-03-03 21:05:43
801745,IGO1014 ,India,1772543254,1772543254,100.2517,4.6171,10370.82,2026-03-03 21:07:43
750222,,Malaysia,1772543243,1772543243,101.5925,3.9386,7536.18,2026-03-03 21:07:43
750550,MAS173  ,Malaysia,1772543246,1772543248,101.4795,3.6046,6865.62,2026-03-03 21:07:43
801745,IGO1014 ,India,1772543255,1772543255,100.2502,4.6189,10370.82,2026-03-03 21:09:44
750222,,Malaysia,1772543377,1772543377,101.6514,3.7067,6865.62,2026-03-03 21:09:44
750286,AXM5436 ,Malaysia,1772543377,1772543377,101.675,3.8071,10774.68,2026-03-03 21:09:44
801552,AIC2116 ,India,1772543377,1772543377,101.0136,3.7971,10363.2,2026-03-03 21:09:44
801745,IGO1014 ,India,1772543255,1772543255,100.2502,4.6189,10370.82,2026-03-03 21:11:46
750286,AXM5436 ,Malaysia,1772543448,1772543498,101.5258,3.8664,10485.12,2026-03-03 21:11:46
801552,AIC2116 ,India,1772543481,1772543483,100.8643,3.9744,10363.2,2026-03-03 21:11:46
750286,AXM5436 ,Malaysia,1772543448,1772543498,101.5258,3.8664,10485.12,2026-03-03 21:13:47
801552,AIC2116 ,India,1772543481,1772543483,100.8643,3.9744,10363.2,2026-03-03 21:13:47
750286,AXM5436 ,Malaysia,1772543448,1772543498,101.5258,3.8664,10485.12,2026-03-03 21:15:47
7503b2,AXM6323 ,Malaysia,1772543732,1772543733,100.6791,4.0445,8115.3,2026-03-03 21:15:47
801552,AIC2116 ,India,1772543481,1772543483,100.8643,3.9744,10363.2,2026-03-03 21:15:47
7503b2,AXM6323 ,Malaysia,1772543732,1772543733,100.6791,4.0445,8115.3,2026-03-03 21:17:49
750466,,Malaysia,1772543942,1772543942,100.5095,4.2581,10142.22,2026-03-03 21:19:50
800d41,AIC2384 ,India,1772543974,1772543975,100.9739,3.8381,7962.9,2026-03-03 21:19:50
801552,AIC2116 ,India,1772543913,1772543913,100.202,4.6669,10363.2,2026-03-03 21:19:50
750466,,Malaysia,1772543942,1772543942,100.5095,4.2581,10142.22,2026-03-03 21:21:51
800d41,AIC2384 ,India,1772543974,1772543975,100.9739,3.8381,7962.9,2026-03-03 21:21:51
750466,AXM827  ,Malaysia,1772544225,1772544225,100.7667,3.7498,8450.58,2026-03-03 21:23:51
800d41,AIC2384 ,India,1772543974,1772543975,100.9739,3.8381,7962.9,2026-03-03 21:23:51
750517,AXM1730 ,Malaysia,1772544349,1772544349,101.0102,3.728,8542.02,2026-03-03 21:25:52
750517,AXM1730 ,Malaysia,1772544464,1772544464,100.8853,3.9484,8526.78,2026-03-03 21:27:53
750517,AXM1730 ,Malaysia,1772544464,1772544464,100.8853,3.9484,8526.78,2026-03-03 21:29:54
750517,AXM1730 ,Malaysia,1772544464,1772544464,100.8853,3.9484,8526.78,2026-03-03 21:31:55
75029c,,Malaysia,1772544795,1772544795,101.6404,3.8825,7155.18,2026-03-03 21:33:56
75029c,AXM6439 ,Malaysia,1772544933,1772544938,101.5518,3.6415,6454.14,2026-03-03 21:35:57
750586,AXM102  ,Malaysia,1772545059,1772545059,101.6341,3.7293,6987.54,2026-03-03 21:37:58
76b443,SIA516  ,Singapore,1772545065,1772545065,101.2997,3.6866,10652.76,2026-03-03 21:37:58
76b443,SIA516  ,Singapore,1772545081,1772545081,101.2714,3.7091,10706.1,2026-03-03 21:39:59
76b443,SIA516  ,Singapore,1772545316,1772545316,100.8229,3.9821,11330.94,2026-03-03 21:42:00
8016bf,IGO1038 ,India,1772545430,1772545430,100.6606,3.6219,8305.8,2026-03-03 21:44:01
76b443,SIA516  ,Singapore,1772545410,1772545410,100.64,4.0844,11559.54,2026-03-03 21:44:01
8016bf,IGO1038 ,India,1772545527,1772545549,100.4959,3.7497,8770.62,2026-03-03 21:46:02
76b443,SIA516  ,Singapore,1772545410,1772545508,100.64,4.0844,11559.54,2026-03-03 21:46:02
8016bf,IGO1038 ,India,1772545565,1772545575,100.4313,3.7999,8953.5,2026-03-03 21:48:04
750467,AXM6327 ,Malaysia,1772545668,1772545668,100.4711,4.3088,8229.6,2026-03-03 21:48:04
76b443,SIA516  ,Singapore,1772545596,1772545640,100.3797,4.3996,11582.4,2026-03-03 21:48:04
8016bf,IGO1038 ,India,1772545565,1772545575,100.4313,3.7999,8953.5,2026-03-03 21:50:04
750467,AXM6327 ,Malaysia,1772545668,1772545668,100.4711,4.3088,8229.6,2026-03-03 21:50:04
76b443,SIA516  ,Singapore,1772545596,1772545640,100.3797,4.3996,11582.4,2026-03-03 21:50:04
750467,AXM6327 ,Malaysia,1772545668,1772545668,100.4711,4.3088,8229.6,2026-03-03 21:52:05
76b443,SIA516  ,Singapore,1772545596,1772545640,100.3797,4.3996,11582.4,2026-03-03 21:52:05
750467,AXM6327 ,Malaysia,1772545984,1772545984,100.5371,3.6194,7688.58,2026-03-03 21:54:06
75020a,MAS184  ,Malaysia,1772546402,1772546402,101.0626,3.6436,7048.5,2026-03-03 22:00:10
75020a,MAS184  ,Malaysia,1772546487,1772546487,100.9752,3.7966,7764.78,2026-03-03 22:02:10
75043e,AXM103  ,Malaysia,1772546508,1772546508,101.4086,3.7173,6522.72,2026-03-03 22:02:10
75020a,MAS184  ,Malaysia,1772546524,1772546529,100.9411,3.869,8176.26,2026-03-03 22:04:11
75043e,AXM103  ,Malaysia,1772546508,1772546508,101.4086,3.7173,6522.72,2026-03-03 22:04:11
750109,AXM13   ,Malaysia,1772546749,1772546749,100.7527,3.6104,7307.58,2026-03-03 22:06:12
75020a,MAS184  ,Malaysia,1772546524,1772546529,100.9411,3.869,8176.26,2026-03-03 22:06:12
75043e,AXM103  ,Malaysia,1772546508,1772546508,101.4086,3.7173,6522.72,2026-03-03 22:06:12
750109,AXM13   ,Malaysia,1772546859,1772546862,100.5787,3.7372,7879.08,2026-03-03 22:08:13
750109,AXM13   ,Malaysia,1772546930,1772546934,100.4622,3.8219,8260.08,2026-03-03 22:10:14
750109,AXM13   ,Malaysia,1772546930,1772546934,100.4622,3.8219,8260.08,2026-03-03 22:12:15
750109,AXM13   ,Malaysia,1772546930,1772546934,100.4622,3.8219,8260.08,2026-03-03 22:14:16
76b865,TGW653  ,Singapore,1772547333,1772547338,101.4566,3.9909,10660.38,2026-03-03 22:16:17
76b865,TGW653  ,Singapore,1772547493,1772547493,101.646,3.7492,10668,2026-03-03 22:18:18
750593,MXD2106 ,Malaysia,1772550456,1772550456,100.7401,4.0952,6682.74,2026-03-03 23:12:45
80152e,IGO1004 ,India,1772550733,1772550734,100.4141,3.8571,11582.4,2026-03-03 23:12:45
80152e,IGO1004 ,India,1772550733,1772550734,100.4141,3.8571,11582.4,2026-03-03 23:14:45
80152e,IGO1004 ,India,1772550733,1772550734,100.4141,3.8571,11582.4,2026-03-03 23:16:47
750586,AXM63   ,Malaysia,1772551726,1772551726,101.0114,3.7099,7261.86,2026-03-03 23:28:53
750586,AXM63   ,Malaysia,1772551810,1772551814,100.9493,3.8771,7749.54,2026-03-03 23:30:54
750410,,Malaysia,1772551948,1772551967,101.6519,3.7638,6393.18,2026-03-03 23:32:55
750586,AXM63   ,Malaysia,1772551810,1772551814,100.9493,3.8771,7749.54,2026-03-03 23:32:55
750586,AXM63   ,Malaysia,1772551810,1772551814,100.9493,3.8771,7749.54,2026-03-03 23:34:55
8013ed,AIC2383,India,1772552406,1772552406,101.6836,3.9696,9144,2026-03-03 23:40:29
7c6bc1,,Australia,1772552456,1772552456,101.1363,3.7861,11887.2,2026-03-03 23:40:58
750222,MAS1194 ,Malaysia,1772552455,1772552455,101.0318,3.601,6705.6,2026-03-03 23:40:58
8013ed,AIC2383 ,India,1772552454,1772552454,101.5989,4.0401,9144.0,2026-03-03 23:40:58
7c6bc1,JST18,Australia,1772552482,1772552482,101.1512,3.7312,11879.58,2026-03-03 23:41:30
750222,MAS1194,Malaysia,1772552455,1772552455,101.0318,3.601,6705.6,2026-03-03 23:41:30
8013ed,AIC2383,India,1772552461,1772552464,101.5865,4.0504,9144,2026-03-03 23:41:30
750222,MAS1194,Malaysia,1772552540,1772552540,100.9451,3.7522,6705.6,2026-03-03 23:42:31
8013ed,AIC2383,India,1772552503,1772552515,101.5132,4.1114,9144,2026-03-03 23:42:31
750222,MAS1194 ,Malaysia,1772552570,1772552570,100.9208,3.8076,6705.6,2026-03-03 23:42:59
8013ed,AIC2383 ,India,1772552503,1772552515,101.5132,4.1114,9144.0,2026-03-03 23:42:59
3965b0,AFR257,France,1772552610,1772552610,101.7873,3.7073,9144,2026-03-03 23:43:32
750222,MAS1194,Malaysia,1772552610,1772552610,100.8875,3.883,6705.6,2026-03-03 23:43:32
8013ed,AIC2383,India,1772552503,1772552515,101.5132,4.1114,9144,2026-03-03 23:43:32
3965b0,AFR257,France,1772552666,1772552666,101.7164,3.8197,9144,2026-03-03 23:44:33
750222,MAS1194,Malaysia,1772552667,1772552667,100.8393,3.9911,6705.6,2026-03-03 23:44:33
800d41,N/A,India,1772552655,1772552655,101.1452,4.3221,8161.02,2026-03-03 23:44:33
8013ed,AIC2383,India,1772552503,1772552515,101.5132,4.1114,9144,2026-03-03 23:44:33
3965b0,AFR257  ,France,1772552671,1772552671,101.7102,3.83,9144.0,2026-03-03 23:45:00
750222,MAS1194 ,Malaysia,1772552667,1772552667,100.8393,3.9911,6705.6,2026-03-03 23:45:00
800d41,,India,1772552655,1772552655,101.1452,4.3221,8161.02,2026-03-03 23:45:00
8013ed,AIC2383 ,India,1772552503,1772552515,101.5132,4.1114,9144.0,2026-03-03 23:45:00
3965b0,AFR257,France,1772552706,1772552733,101.6686,3.9,9144,2026-03-03 23:45:34
750222,MAS1194,Malaysia,1772552667,1772552667,100.8393,3.9911,6705.6,2026-03-03 23:45:34
800d41,N/A,India,1772552655,1772552655,101.1452,4.3221,8161.02,2026-03-03 23:45:34
8013ed,AIC2383,India,1772552503,1772552515,101.5132,4.1114,9144,2026-03-03 23:45:34
3965b0,AFR257,France,1772552739,1772552743,101.6292,3.9659,9144,2026-03-03 23:46:35
750222,MAS1194,Malaysia,1772552667,1772552667,100.8393,3.9911,6705.6,2026-03-03 23:46:35
800d41,N/A,India,1772552655,1772552655,101.1452,4.3221,8161.02,2026-03-03 23:46:35
8013ed,AIC2383,India,1772552503,1772552515,101.5132,4.1114,9144,2026-03-03 23:46:35
3965b0,AFR257  ,France,1772552739,1772552743,101.6292,3.9659,9144.0,2026-03-03 23:47:01
750222,MAS1194 ,Malaysia,1772552667,1772552667,100.8393,3.9911,6705.6,2026-03-03 23:47:01
800d41,,India,1772552655,1772552655,101.1452,4.3221,8161.02,2026-03-03 23:47:01
8013ed,AIC2383 ,India,1772552503,1772552515,101.5132,4.1114,9144.0,2026-03-03 23:47:01
3965b0,AFR257,France,1772552739,1772552743,101.6292,3.9659,9144,2026-03-03 23:47:36
750222,MAS1194,Malaysia,1772552667,1772552667,100.8393,3.9911,6705.6,2026-03-03 23:47:36
800d41,N/A,India,1772552655,1772552655,101.1452,4.3221,8161.02,2026-03-03 23:47:36
3965b0,AFR257,France,1772552739,1772552743,101.6292,3.9659,9144,2026-03-03 23:48:37
750222,MAS1194,Malaysia,1772552667,1772552667,100.8393,3.9911,6705.6,2026-03-03 23:48:37
800d41,N/A,India,1772552655,1772552655,101.1452,4.3221,8161.02,2026-03-03 23:48:37
3965b0,AFR257  ,France,1772552739,1772552743,101.6292,3.9659,9144.0,2026-03-03 23:49:02
750222,MAS1194 ,Malaysia,1772552667,1772552667,100.8393,3.9911,6705.6,2026-03-03 23:49:02
800d41,,India,1772552655,1772552655,101.1452,4.3221,8161.02,2026-03-03 23:49:02
3965b0,AFR257,France,1772552739,1772552743,101.6292,3.9659,9144,2026-03-03 23:49:38
750222,MAS1194,Malaysia,1772552667,1772552667,100.8393,3.9911,6705.6,2026-03-03 23:49:38
3965b0,AFR257,France,1772552739,1772552743,101.6292,3.9659,9144,2026-03-03 23:50:39
3965b0,AFR257  ,France,1772552739,1772552743,101.6292,3.9659,9144,2026-03-03 23:51:03
406f75,BAW34,United Kingdom,1772554372,1772554373,100.8815,3.8847,6461.76,False,231.18,2026-03-04 00:12:58
406f75,BAW34,United Kingdom,1772554452,1772554452,100.7704,4.0136,6858,False,239.52,2026-03-04 00:14:59
406f75,BAW34,United Kingdom,1772554533,1772554533,100.6502,4.1435,7216.14,False,239.52,2026-03-04 00:17:01
4bb0ee,THY39V,Turkey,1772554735,1772554735,101.4064,3.6899,5547.36,False,212.71,2026-03-04 00:19:02
406f75,BAW34,United Kingdom,1772554533,1772554533,100.6502,4.1435,7216.14,False,239.52,2026-03-04 00:19:02
4bb0ee,THY39V,Turkey,1772554742,1772554742,101.4076,3.7046,5593.08,False,213.23,2026-03-04 00:21:03
76cd76,SIA322,Singapore,1772554806,1772554811,101.6017,3.6188,9006.84,False,272.36,2026-03-04 00:21:03
4bb0ee,THY39V,Turkey,1772554742,1772554742,101.4076,3.7046,5593.08,False,213.23,2026-03-04 00:23:04
76cd76,SIA322,Singapore,1772554806,1772554811,101.6017,3.6188,9006.84,False,272.36,2026-03-04 00:23:04
485789,KLM810,Kingdom of the Netherlands,1772555092,1772555096,101.0318,3.601,5768.34,False,221.15,2026-03-04 00:25:05
76cd76,SIA322,Singapore,1772554806,1772554811,101.6017,3.6188,9006.84,False,272.36,2026-03-04 00:25:05
485789,KLM810,Kingdom of the Netherlands,1772555212,1772555213,100.9185,3.8127,6576.06,False,224.97,2026-03-04 00:27:06
485789,KLM810,Kingdom of the Netherlands,1772555293,1772555293,100.8508,3.9647,6957.06,False,233.96,2026-03-04 00:28:23
7812db,CSN8071,China,1772555292,1772555292,101.6754,3.8121,6012.18,False,211.69,2026-03-04 00:28:23
485789,KLM810,Kingdom of the Netherlands,1772555304,1772555308,100.8409,3.9869,7018.02,False,235.11,2026-03-04 00:30:24
7812db,CSN8071,China,1772555414,1772555414,101.6656,3.6154,5478.78,False,193.2,2026-03-04 00:30:24
485789,KLM810,Kingdom of the Netherlands,1772555304,1772555308,100.8409,3.9869,7018.02,False,235.11,2026-03-04 00:32:25
780e6f,CSH861,China,1772555495,1772555515,101.6997,3.7843,6286.5,False,220.94,2026-03-04 00:32:25
7811b6,CES2565,China,1772555664,1772555664,101.6992,3.7549,7376.16,False,216.38,2026-03-04 00:34:26
780e6f,CSH861,China,1772555587,1772555587,101.6455,3.6376,5791.2,False,195.47,2026-03-04 00:34:26
7c4920,QFA1,Australia,1772556145,1772556147,101.4631,3.6546,8564.88,False,259.4,2026-03-04 00:42:30
7c4920,QFA1,Australia,1772556191,1772556192,101.3862,3.7294,8618.22,False,260.85,2026-03-04 00:44:31
7c4920,QFA1,Australia,1772556191,1772556192,101.3862,3.7294,8618.22,False,260.85,2026-03-04 00:46:32
7c4920,QFA1    ,Australia,1772556191,1772556192,101.3862,3.7294,8618.22,2026-03-04 00:47:38
7c4920,QFA1,Australia,1772556191,1772556192,101.3862,3.7294,8618.22,False,260.85,2026-03-04 00:48:33
75044e,MAS20   ,Malaysia,1772556937,1772556937,100.6016,4.1816,7795.26,2026-03-04 00:55:42
750572,MXD872  ,Malaysia,1772556939,1772556939,101.7556,3.6201,6134.1,2026-03-04 00:55:42
75044e,MAS20,Malaysia,1772556937,1772556953,100.6016,4.1816,7795.26,False,226.79,2026-03-04 00:56:37
750572,MXD872,Malaysia,1772556984,1772556988,101.7903,3.6833,6400.8,False,172.89,2026-03-04 00:56:37
75044e,MAS20   ,Malaysia,1772556937,1772556953,100.6016,4.1816,7795.26,2026-03-04 00:57:42
75044e,MAS20,Malaysia,1772556937,1772556953,100.6016,4.1816,7795.26,False,226.79,2026-03-04 00:58:38
75044e,MAS20   ,Malaysia,1772556937,1772556953,100.6016,4.1816,7795.26,2026-03-04 00:59:43
75044e,MAS20,Malaysia,1772556937,1772556953,100.6016,4.1816,7795.26,False,226.79,2026-03-04 01:00:39
80073b,AIC309  ,India,1772557657,1772557657,101.71,4.053,12192,2026-03-04 01:07:47
80073b,AIC309,India,1772557713,1772557713,101.608,4.1404,12184.38,False,268.9,2026-03-04 01:08:43
80073b,AIC309  ,India,1772557782,1772557782,101.4806,4.2502,12192.0,2026-03-04 01:09:48
7504e8,KXP109  ,Malaysia,1772557782,1772557782,101.6951,3.6491,7139.94,2026-03-04 01:09:48
80073b,AIC309,India,1772557838,1772557838,101.3789,4.3365,12192.0,False,265.39,2026-03-04 01:10:44
781833,CSC3774,China,1772557836,1772557836,101.7087,3.6608,6073.14,False,196.26,2026-03-04 01:10:44
80073b,AIC309  ,India,1772557869,1772557869,101.3219,4.3851,12192,2026-03-04 01:11:50
781833,CSC3774 ,China,1772557861,1772557861,101.729,3.7001,6096,2026-03-04 01:11:50
80073b,AIC309,India,1772557869,1772557869,101.3219,4.3851,12192,False,264.94,2026-03-04 01:12:45
781833,CSC3774,China,1772557861,1772557861,101.729,3.7001,6096,False,200.64,2026-03-04 01:12:45
80073b,AIC309  ,India,1772557869,1772557869,101.3219,4.3851,12192,2026-03-04 01:13:00
781833,CSC3774 ,China,1772557861,1772557861,101.729,3.7001,6096,2026-03-04 01:13:00
80073b,AIC309  ,India,1772557869,1772557869,101.3219,4.3851,12192,2026-03-04 01:15:02
781833,CSC3774 ,China,1772557861,1772557861,101.729,3.7001,6096,2026-03-04 01:15:02
781d9e,CES2970 ,China,1772558161,1772558161,101.758,3.8207,6964.68,2026-03-04 01:17:03
781d9e,CES2970 ,China,1772558161,1772558161,101.758,3.8207,6964.68,2026-03-04 01:19:03
781d9e,CES2970 ,China,1772558161,1772558161,101.758,3.8207,6964.68,2026-03-04 01:21:04
781d9e,CES2970 ,China,1772558161,1772558460,101.758,3.8207,6964.68,2026-03-04 01:23:05
781d9e,CES2970 ,China,1772558161,1772558460,101.758,3.8207,6964.68,2026-03-04 01:25:06
7816eb,CES796  ,China,1772560141,1772560141,101.7724,3.7215,7818.12,2026-03-04 01:49:17
781918,CSN5080 ,China,1772560261,1772560261,101.7059,3.644,7322.82,2026-03-04 01:51:18
781406,CSC3994 ,China,1772560882,1772560882,101.6819,3.8266,7025.64,2026-03-04 02:01:24
781406,CSC3994 ,China,1772560902,1772560902,101.6912,3.8611,7132.32,2026-03-04 02:03:25
781406,CSC3994 ,China,1772560902,1772560902,101.6912,3.8611,7132.32,2026-03-04 02:05:26
800756,IGO1001 ,India,1772561244,1772561245,100.3561,3.6899,10675.62,2026-03-04 02:07:27
800756,IGO1001 ,India,1772561306,1772561311,100.4442,3.6036,10675.62,2026-03-04 02:09:28
8016a5,,India,1772561961,1772561961,101.1948,3.7362,11277.6,2026-03-04 02:19:32
abf0c7,FDX5603 ,United States,1772562817,1772562817,101.1799,3.7641,11887.2,2026-03-04 02:33:39
76bcc9,TGW61   ,Singapore,1772564580,1772564580,100.5345,4.2267,11887.2,2026-03-04 03:03:54
76bcc9,TGW61   ,Singapore,1772564707,1772564715,100.6973,4.0147,11879.58,2026-03-04 03:05:55
76bcc9,TGW61   ,Singapore,1772564859,1772564864,100.8941,3.7584,11879.58,2026-03-04 03:07:56
76cdae,SIA302  ,Singapore,1772565026,1772565031,101.6116,4.329,10165.08,2026-03-04 03:11:58
702034,BBC387  ,Bangladesh,1772565236,1772565237,101.0681,3.6381,7764.78,2026-03-04 03:13:59
76cdae,SIA302  ,Singapore,1772565026,1772565031,101.6116,4.329,10165.08,2026-03-04 03:13:59
702034,BBC387  ,Bangladesh,1772565344,1772565346,100.9569,3.8066,8404.86,2026-03-04 03:16:00
76cdae,SIA302  ,Singapore,1772565026,1772565031,101.6116,4.329,10165.08,2026-03-04 03:16:00
702034,BBC387  ,Bangladesh,1772565409,1772565410,100.8972,3.9193,8755.38,2026-03-04 03:18:02
